BLOCK_ID,TOTAL_KWH,TOTAL_THERMS,TOTAL_SQFT,TOTAL_SQFT,KWH_PER_SQFT,THERMS_PER_SQFT,KWH_PER_SQMETER,THERMS_PER_SQMETER
170318404001016,474965,60096,62721,62721,7.572663063,0.958147989,81.51150193,10.31342356
170318404001017,15642,3979,3946,3946,3.964014192,1.008362899,42.66831202,10.85393259
170318404001019,320926,36219,49047,58148,6.543234041,0.622876109,70.43081538,6.704585527
170318404001021,77207,14388,17276,15499,4.469032183,0.928317956,48.10428278,9.992335619
170318404001022,72218,14744,15499,15499,4.659526421,0.95128718,50.15474658,10.23957439
170318404001023,297566,27807,63386,59870,4.694506673,0.464456322,50.53127104,4.999368395
170318404001024,108782,11374,11080,11080,9.817870036,1.026534296,105.6787191,11.04952796
170318404001026,94522,13112,13516,13516,6.993341225,0.9701095,75.27573087,10.44217625
170318404001027,72457,12039,10210,11682,7.096669931,1.030559836,76.38795229,11.09285853
170318404001028,48568,,8500,,5.713882353,,61.50374426,
170318404001029,130450,16278,18300,18300,7.128415301,0.889508197,76.72965674,9.574590667
170318404001030,576581,4971,29798,29798,19.34965434,0.166823277,208.2780356,1.795671579
170318404001032,4968792,104417,138498,3603,35.87627258,28.98057175,386.1691504,311.9444124
170318404001033,1375825,37203,74000,113600,18.59222973,0.327491197,200.1251814,3.525087426
170318404001038,6066,2797,2990,2990,2.028762542,0.935451505,21.83742766,10.06912053
170318404001039,68067,12112,9290,9290,7.326910657,1.303767492,78.8662439,14.03364253
170318404001040,118631,22248,20153,19577,5.886518136,1.136435613,63.36198117,12.2324964
170318404001043,143232,19821,22782,22929,6.287068738,0.864451132,67.67347382,9.304878548
170318404001044,52611,9742,8485,8485,6.20047142,1.148143783,66.74134764,12.35852215
170318404001045,131904,21174,27250,27250,4.840513761,0.777027523,52.10287893,8.363858249
170318404001046,204759,32210,33106,33106,6.184951368,0.97293542,66.57429112,10.47259421
170318404001047,55399,12597,14405,16210,3.845817425,0.777112893,41.39605206,8.364777168
170318404001048,161433,22571,27095,27095,5.958036538,0.833031925,64.13179917,8.966684872
170318404001049,104738,21172,22120,22120,4.734990958,0.957142857,50.96704044,10.30260441
170318404001051,101797,14866,25333,22668,4.018355505,0.655814364,43.2532373,7.059130102
170318404001053,263022,24572,28680,24696,9.170920502,0.994978944,98.71500923,10.70986883
170318404001054,83717,15676,16579,17459,5.049580795,0.897875021,54.35325872,9.664650458
170318404002000,26507,5641,3744,3744,7.079861111,1.50667735,76.20702357,16.21774701
170318404002001,23412,2953,3690,3690,6.344715447,0.800271003,68.2939781,8.614049091
170318404002002,85722,18763,20556,20556,4.170169294,0.912774859,44.88734803,9.825031042
170318404002003,113474,21046,30231,26683,3.753564222,0.788741896,40.40304643,8.489950761
170318404002004,57928,12090,11092,11839,5.222502705,1.021201115,56.21457547,10.99212205
170318404002005,58608,18071,16961,19407,3.455456636,0.93115886,37.19424169,10.02291487
170318404002007,194830,16217,49084,44644,3.969317904,0.363251501,42.72540073,3.910008296
170318404002008,81642,17540,23682,23682,3.447428427,0.740646905,37.10782673,7.972260366
170318404002011,57372,11812,16556,16556,3.46532979,0.713457357,37.30051548,7.679594382
170318404002013,67636,12904,13121,14821,5.154790031,0.870656501,55.485722,9.371672615
170318404002015,75807,14436,15193,15075,4.989600474,0.95761194,53.70763564,10.30765358
170318404002016,124585,22165,18400,18400,6.770923913,1.204619565,72.88164982,12.96642267
170318404002017,158086,24273,26449,26449,5.977012363,0.917728459,64.33605334,9.878351168
170318404002018,71806,14532,11905,12945,6.031583368,1.122595597,64.923451,12.08352364
170318404002019,145255,21214,25128,23928,5.780603311,0.886576396,62.22192298,9.543033011
170318404002020,141680,25832,29025,27807,4.881309216,0.928974719,52.54199774,9.999404956
170318404002021,138371,19793,20774,20774,6.660777895,0.95277751,71.69604744,10.25561618
170318404002022,98455,19087,24148,24148,4.077149246,0.790417426,43.88608814,8.507986027
170318404002023,85144,15999,17535,16335,4.855660108,0.97943067,52.26591292,10.54250853
170318404002024,108396,16153,16116,16116,6.725986597,1.002295855,72.39794837,10.78862744
170318404002025,43703,7504,8681,8681,5.034327842,0.864416542,54.18907724,9.304506226
170318404002026,145262,25502,22628,23768,6.419568676,1.072955234,69.09969189,11.54919899
170318404002027,124786,18993,20249,18131,6.16257593,1.047542882,66.3334438,11.2756626
170318404002028,304636,48753,69393,68393,4.39001052,0.712836109,47.25370031,7.672907322
170318404002029,101854,5569,16829,6384,6.052290689,0.872337093,65.14634284,9.389762362
170318404002031,226294,40394,29305,30341,7.722026958,1.331333839,83.1192422,14.33036434
170318404002033,123831,25088,16477,16477,7.515385082,1.522607271,80.8949666,16.38921532
170318404002034,300556,17988,13364,13636,22.48997306,1.319155177,242.0801595,14.19927427
170318404002035,212866,37940,44857,45955,4.745435495,0.825590251,51.07946455,8.886583332
170318404002036,162672,28241,36473,36473,4.46006635,0.774298796,48.00777532,8.334486468
170318407001002,131135,25886,22045,20940,5.948514402,1.236198663,64.02930371,13.30633739
170318407001006,168198,36258,36380,38422,4.623364486,0.943678101,49.76550258,10.15767092
170318407001007,135780,27187,38369,27739,3.538794339,0.98010022,38.09128165,10.54971551
170318407001008,43968,3767,4600,4600,9.55826087,0.818913043,102.884308,8.814710434
170318407001009,176559,28908,44898,41263,3.93244688,0.700579211,42.32852416,7.540975118
170318407001010,574703,53316,109339,86336,5.256157455,0.617540771,56.57683234,6.647156399
170318407001011,77449,15613,31350,17675,2.47046252,0.883338048,26.5918487,9.508175711
170318407002000,650527,89371,81544,84544,7.977619445,1.057094531,85.87041801,11.37847573
170318407002001,260264,32861,32962,32962,7.895880104,0.996935866,84.9905827,10.73093297
170318407002002,95469,28912,34533,37377,2.764573017,0.773523825,29.75762911,8.32614474
170318407002003,126895,25727,27763,26629,4.570651587,0.966127155,49.19810541,10.39931062
170318407002004,93793,18607,20639,22039,4.544454673,0.844276056,48.91612406,9.087715747
170318407002005,72202,18553,19865,19841,3.634633778,0.935083917,39.12288923,10.06516385
170318407002006,190700,31973,28723,30235,6.639278627,1.057483049,71.46463114,11.38265771
170318407002007,171565,31769,38208,35514,4.490289992,0.894548629,48.33310003,9.628845449
170318407002008,152013,27441,26671,25873,5.699561321,1.060603718,61.34959389,11.41624833
170318407002010,95398,14141,17269,17269,5.524234177,0.818866176,59.4623874,8.814205961
170318407003002,826159,31519,55589,55589,14.86191513,0.567000666,159.9723919,6.103146998
170318407003003,76161,15347,11016,12601,6.913671024,1.217919213,74.41816759,13.10957895
170318407003004,87328,25606,14891,21715,5.864481902,1.179184895,63.12478501,12.69264604
170318407003005,118514,21500,19172,19172,6.181619028,1.121427081,66.53842209,12.07094584
170318407003008,47307,16209,20461,20461,2.312057084,0.79219002,24.88678605,8.52706608
170318407003009,40836,13258,22862,22862,1.786195433,0.579914268,19.22645591,6.24214792
170318407003010,32536,2957,3825,3825,8.506143791,0.773071895,91.55940918,8.321280211
170318407003011,602119,62181,67113,69013,8.971719339,0.901004159,96.57082483,9.698332224
170318407003012,218160,39965,40799,42127,5.347189882,0.948678994,57.55669765,10.21150011
170318407003013,124993,28748,36145,45615,3.458099322,0.630231284,37.22268734,6.783755999
170318407003014,209169,38739,34434,34434,6.074490329,1.125021781,65.38529788,12.10963888
170318407003015,199975,39850,44585,44585,4.485252888,0.893798363,48.27888107,9.620769649
170318407003017,109191,17270,13361,14101,8.172367338,1.224735834,87.96666779,13.18295248
170318407003019,1082706,70656,109288,89455,9.906906522,0.789849645,106.6371002,8.501874483
170318407003020,137058,35317,30055,30120,4.560239561,1.172543161,49.08603125,12.62115498
170318407003021,202574,35907,37533,38226,5.397223776,0.939334484,58.09525824,10.11091659
170318407003022,295346,41530,36659,36239,8.056575466,1.146002925,86.72029392,12.33547813
170318408001000,537623,44302,58215,60987,9.235128403,0.726417105,99.40613762,7.819092013
170318408001001,183457,28492,33248,33248,5.517835659,0.856953802,59.3935143,9.224177925
170318408001002,269662,17449,18910,10100,14.26028556,1.727623762,153.4965024,18.59599542
170318408001003,107345,19850,22435,23931,4.784711388,0.829468054,51.50222693,8.928323671
170318408001005,127677,25815,35829,35829,3.563510006,0.720505736,38.35731899,7.755462532
170318408001006,164133,27090,32836,30100,4.998568644,0.9,53.80416826,9.687523546
170318408001007,162800,24989,26432,26432,6.159200969,0.945407082,66.29711601,10.17628152
170318408001009,136678,27646,24453,26889,5.589416432,1.028152776,60.16400365,11.06694914
170318408001010,139814,26195,22079,24321,6.332442593,1.077052753,68.16187413,11.59330434
170318408001011,165793,31411,35554,36982,4.663132137,0.849359148,50.1935582,9.142429714
170318408001012,252738,38712,40030,38470,6.313714714,1.006290616,67.96028884,10.83162671
170318408001013,240470,41226,39250,42384,6.126624204,0.972678369,65.94646248,10.46982734
170318408001014,150542,33409,37178,40750,4.049222659,0.819852761,43.58548872,8.824825471
170318408001015,201658,29580,30559,32120,6.598972479,0.920921544,71.03077919,9.912721271
170318408001017,153439,28180,27401,30110,5.599759133,0.935901694,60.27533161,10.07396633
170318408002000,13478,1888,2166,2166,6.222530009,0.871652816,66.97878442,9.382396868
170318408002001,71009,9981,8024,7276,8.849576271,1.371770203,95.25608722,14.76561794
170318408002002,165510,31332,27579,27579,6.001305341,1.136081801,64.59754089,12.228688
170318408002003,171546,30199,26362,28836,6.507321144,1.047267305,70.04425201,11.2726963
170318408002004,121685,30741,24536,26074,4.959447343,1.178990565,53.3830699,12.69055429
170318408002005,221185,27543,27842,26414,7.944292795,1.042742485,85.51169279,11.22399153
170318408002006,180208,33433,41335,39335,4.359695174,0.84995551,46.9273885,9.148848911
170318408002007,216939,32381,31934,30414,6.793355045,1.064674163,73.12309661,11.46006225
170318408002008,170787,28542,30552,32177,5.590043205,0.887031109,60.17075019,9.547927507
170318408002009,229541,38989,57613,47328,3.984187597,0.823804091,42.88545684,8.86735725
170318408002013,39727,3786,3617,2231,10.98341167,1.696996862,118.2245102,18.26633007
170318410001021,529543,57518,108852,142952,4.864798074,0.402358834,52.36427321,4.330956306
170318410001022,3296425,57001,240882,161782,13.68481248,0.352332151,147.302159,3.79247334
170318410001024,440645,20504,27322,1260,16.12784569,16.27301587,173.598761,175.1613605
170318410001029,742230,52393,197578,68078,3.756642946,0.769602515,40.43618555,8.283936092
170318410001031,708023,22420,37557,37557,18.85195836,0.596959289,202.9208783,6.425619071
170318410001053,473604,26605,101216,101216,4.679141638,0.262853699,50.3658831,2.829334887
170318410001075,104160,8262,31858,31858,3.269508444,0.259338314,35.19271115,2.791495579
170318411001000,127318,11147,3450,3450,36.90376812,3.231014493,397.2290251,34.77836553
170318411001007,89874,10321,20978,20572,4.284202498,0.501701342,46.11479175,5.400270622
170318411001008,443830,,79467,,5.585085633,,60.11738731,
170318411001009,63172,7211,11046,14086,5.718993301,0.511926736,61.55875807,5.510335896
170318411001013,365334,33919,93260,75871,3.917370791,0.44706146,42.16624642,4.812131574
170318411001015,36845,20266,4370,33398,8.431350114,0.606802803,90.7543364,6.53157382
170318411001018,144098,19416,39133,47610,3.682263052,0.407813485,39.63556668,4.389669705
170318411001019,1302372,53967,80850,77962,16.10849722,0.692221852,173.3904956,7.451017208
170318411001020,671116,52595,99834,95751,6.72231905,0.549289302,72.3584712,5.91250339
170318411001021,703678,471033,42936,142316,16.38899758,3.309768403,176.4097777,35.62606593
170318411001024,169454,10278,17505,17505,9.680319909,0.58714653,104.1981412,6.319995367
170318411001026,376443,13104,71355,71355,5.275635905,0.183645155,56.78649672,1.976740843
170318411001027,176071,,7397,,23.80302825,,256.2137741,
170318411001035,706226,112415,11300,11300,62.49787611,9.948230088,672.7218293,107.0819036
170318411001036,574115,43700,39662,35434,14.47519036,1.233278772,155.8097194,13.27490793
170318411002000,30523,9619,21198,21198,1.439899991,0.453769224,15.49896118,4.884333375
170318411002001,28445,3175,15805,15805,1.799746916,0.200885796,19.37232291,2.162317639
170318411002004,903908,70489,64632,76232,13.98545612,0.924664183,150.5382616,9.953006717
170318411002006,188186,34738,40891,42211,4.60213739,0.82296084,49.53701592,8.858280568
170318411002007,611666,112506,82694,85754,7.396739788,1.311962124,79.61787873,14.12184886
170318411002008,286525,56885,75282,76332,3.806022688,0.745231358,40.9677049,8.021607028
170318411002009,218150,41429,30672,30672,7.112350026,1.350710746,76.5567315,14.53893573
170318411002010,13397,4466,4224,4224,3.171638258,1.057291667,34.13924478,11.38059768
170318411002011,410616,72065,65453,65453,6.273448123,1.101019052,67.52686267,11.85127554
170318411002012,91802,44698,29288,55385,3.134457798,0.807041618,33.73903747,8.686927416
170318411002013,379662,53586,58622,59744,6.476442291,0.896926888,69.71187466,9.65444483
170318411002016,462004,43151,44410,44410,10.40315244,0.971650529,111.9786492,10.45876376
170318411002017,22085,4917,3528,3528,6.259920635,1.393707483,67.38125394,15.00174895
170318411002018,240452,51627,58578,54396,4.104817508,0.949095522,44.18390696,10.21598357
170318411002019,264375,40661,43227,43227,6.115969186,0.940638953,65.83177277,10.12495778
170318411002020,350902,38664,37443,37443,9.371631547,1.032609567,100.8754459,11.11492166
170318411002022,671094,137704,105943,80154,6.33448175,1.717992864,68.18382345,18.49232924
170318411002023,151217,28725,36685,34081,4.122038981,0.842844987,44.36927742,9.072311841
170318411003000,104549,10595,10049,29449,10.40392079,0.359774525,111.9869196,3.87258243
170318411003002,275461,9052,14020,14020,19.64771755,0.645649073,211.4863626,6.949711772
170318411003004,915050,14498,104754,104754,8.735227294,0.138400443,94.02524455,1.489730611
170318411003008,204100,24596,37507,37507,5.441650892,0.655770923,58.57346794,7.058662506
170318411003010,398047,26936,24213,24213,16.43939206,1.112460249,176.9522196,11.97442761
170318411003011,95867,13637,20063,21235,4.77829836,0.64219449,51.43319764,6.912526939
170318411003014,82487,9149,9983,9983,8.262746669,0.916457979,88.93950324,9.864675829
170318411003019,153365,26660,39378,39378,3.894687389,0.677027782,41.92208421,7.287469533
170318411003020,25945,2458,2310,2310,11.23160173,1.064069264,120.8960069,11.45355117
170318411003022,285358,21631,52026,52026,5.48491139,0.415772883,59.03912027,4.475343991
170318411003023,17249,5816,5342,5342,3.228940472,1.088730812,34.75604094,11.71900598
170318411003024,124132,3803,1344,4544,92.36011905,0.836927817,994.1564755,9.008619925
170318411003027,2092646,53068,262197,262197,7.981197344,0.202397434,85.90893022,2.178588786
170318411003044,387970,59937,76602,77015,5.064750268,0.77825099,54.51654164,8.377027546
170318411003046,89966,10563,14146,14146,6.35981903,0.746712852,68.45655178,8.037553703
170318411003047,999432,109050,68229,52433,14.64819945,2.079797074,157.6719745,22.38675903
170318411004005,574844,66873,80862,80862,7.108951052,0.827001558,76.52014523,8.90177452
170318411004010,1328856,117106,65585,54878,20.2615842,2.133933452,218.0939712,22.96947841
170318411004011,568241,71091,102807,97050,5.527259817,0.73251932,59.49495514,7.884775733
170318411004012,623173,161133,50742,50742,12.28120689,3.17553506,132.1938677,34.18118962
170318411004013,62448,7066,11916,11916,5.240684794,0.592984223,56.41028593,6.382831802
170318411004018,837677,92043,47274,47274,17.71961332,1.947011042,190.7324125,20.95746146
170318411004019,246718,43972,46220,46220,5.337905669,0.951363046,57.45676317,10.24039101
170318411004020,236565,43618,47784,49434,4.950715721,0.882348181,53.28908346,9.49752087
170318411004021,524873,92506,93440,98708,5.617219606,0.937168213,60.46327466,10.08759904
170318412001001,125859,40030,33966,44162,3.705440735,0.906435397,39.8850493,9.756793612
170318412001002,141339,20947,19961,22561,7.080757477,0.928460618,76.21667198,9.993871219
170318412001004,152934,36611,51666,41938,2.960051097,0.87297916,31.86173856,9.396673517
170318412001005,222228,42778,54478,58401,4.079224641,0.732487457,43.90842751,7.884432768
170318412001006,117241,31970,32963,57470,3.556745442,0.556290238,38.28450579,5.98786087
170318412001007,234616,45594,53769,54255,4.363406424,0.840364943,46.96733608,9.045616862
170318412001008,229387,43012,41111,44583,5.579698864,0.964762353,60.05940458,10.38462002
170318412001009,232535,39436,38412,38412,6.053707175,1.026658336,65.16158977,11.05086311
170318412001010,321014,46360,59333,59333,5.41037871,0.781352704,58.23685683,8.410414133
170318412001011,450023,55959,32635,25678,13.78958174,2.179258509,148.4298864,23.45735347
170318412001012,320649,34809,37635,37635,8.519968115,0.924910323,91.70821303,9.955656145
170318412002004,100915,21899,27863,28997,3.621828231,0.755216057,38.98505141,8.129081481
170318412002005,89693,24195,27516,27516,3.259667103,0.879306585,35.08677979,9.464781388
170318412002006,126208,28085,17084,29084,7.387497073,0.965651217,79.51839094,10.39418767
170318412002007,172521,27736,44671,36419,3.862035773,0.761580494,41.57062498,8.197587739
170318412002015,170284,8634,15000,15000,11.35226667,0.5756,122.194834,6.195709503
170318412002016,203696,39590,44033,45617,4.625985057,0.867878203,49.79371018,9.341767255
170318412002017,192984,30287,36601,38527,5.272642824,0.786124017,56.75427945,8.461772138
170318412002022,501627,8744,26714,8258,18.77768211,1.058852022,202.1213751,11.39739322
170318412002023,131667,25040,32942,30926,3.996934005,0.809674707,43.0226581,8.715269769
170318412002024,171654,35778,31906,32610,5.379991224,1.097148114,57.90976851,11.8096091
170318412002025,154994,31468,37181,37181,4.168634518,0.846346252,44.87082783,9.109999162
170318412002026,174414,35915,42270,44034,4.126188786,0.815619748,44.41394558,8.779261686
170318412002027,234880,31381,38712,39682,6.067369291,0.790811955,65.30864763,8.512232706
170318412002030,10341,,670,,15.43432836,,166.1337993,
170318412002031,789997,46130,19398,82312,40.72569337,0.560428613,438.3679038,6.032405983
170318412002032,4385,21062,3680,15246,1.191576087,1.381477109,12.82602378,14.87010224
170318412002033,48555,10058,15808,15808,3.071546053,0.636260121,33.06186079,6.848649898
170318412002034,456383,56641,40921,42041,11.15278219,1.347280036,120.0476001,14.50200786
170318412002035,96557,24818,19020,22119,5.076603575,1.122021791,54.64412963,12.07734725
170318412002036,459152,20199,20300,,22.61832512,,243.4617302,
170318412002037,137541,36455,39214,40454,3.50744632,0.901146982,37.75385424,9.69986956
170318412002038,221286,48684,43074,45514,5.137345034,1.069648899,55.29794554,11.51360989
170318412003000,220679,43181,48005,48005,4.597000312,0.899510468,49.48172085,9.682254262
170318412003001,319435,64644,79981,86888,3.993886048,0.743992266,42.98985014,8.008269549
170318412003002,172991,42900,40694,42038,4.251019806,1.020505257,45.75761608,10.9846319
170318412003003,271548,41594,67465,67465,4.025020381,0.616527088,43.32497746,6.636245203
170318412003004,246462,45240,58297,54712,4.227696108,0.826875274,45.50656177,8.900415209
170318412003005,153315,29804,31534,31534,4.861895097,0.945138581,52.33302582,10.17339139
170318412003006,154893,18275,25512,23916,6.071378175,0.764132798,65.35179892,8.225060527
170318412003007,171528,33532,33758,33612,5.081106701,0.997619898,54.69260089,10.73829583
170318412003008,196019,33687,30998,33399,6.323601523,1.008623013,68.06670961,10.85673243
170318412003009,123241,26587,27729,28317,4.444480508,0.938905958,47.84001063,10.10630397
170318412003010,,1977,,4000,,0.49425,,5.320065014
170318412003011,186222,36168,33914,37680,5.491006664,0.959872611,59.10472928,10.33198725
170318412003012,223076,46956,43893,46211,5.082268243,1.016121703,54.70510364,10.93744769
170318413001000,254454,64194,20800,36400,12.23336538,1.763571429,131.6789058,18.98293304
170318413001001,358709,11588,13200,12100,27.17492424,0.95768595,292.5085761,10.30845022
170318413001002,41145,10057,10346,10346,3.976899285,0.972066499,42.80700607,10.46324122
170318413001003,141364,30611,27255,29076,5.186718033,1.052792681,55.82939231,11.33217099
170318413001004,78499,15229,14652,14652,5.357562108,1.039380289,57.66834341,11.18780114
170318413001005,173181,54087,45458,54200,3.809692463,0.997915129,41.00720605,10.74147368
170318413001006,144648,53042,27570,32111,5.246572361,1.651832705,56.47365921,17.78018692
170318413001007,263287,38238,37697,44415,6.984295833,0.860925363,75.17836703,9.266927473
170318413001008,90225,17522,27249,27249,3.311130684,0.643032772,35.6407294,6.921550131
170318413001009,24165,8968,7973,9190,3.030854133,0.975843308,32.62385642,10.50389447
170318413001010,160997,26085,23789,27227,6.767707764,0.958056341,72.84703146,10.31243707
170318413001011,72739,18377,18315,18315,3.971553372,1.003385203,42.74946311,10.80035309
170318413001012,97788,17823,11728,13986,8.337994543,1.274345774,89.74946496,13.71694966
170318413001013,106121,18675,19131,19131,5.5470702,0.976164341,59.70819242,10.50735004
170318413001014,116260,23904,24291,24291,4.786134782,0.984068173,51.51754822,10.59242622
170318413001015,102950,18171,17633,17633,5.838484659,1.030510974,62.8449529,11.09233258
170318413002000,418508,16692,22875,22875,18.29543169,0.729704918,196.9304726,7.85448175
170318413002001,2660000,145411,139600,139600,19.05444126,1.041626074,205.1003871,11.21197458
170318413002003,405997,12938,10181,10181,39.87790983,1.270798546,429.2424339,13.6787676
170318413002004,13022,2222,3960,3960,3.288383838,0.561111111,35.39588429,6.039752334
170318413002005,170446,37995,39980,41943,4.263281641,0.905872255,45.88960142,9.750732002
170318413002006,125470,30215,27132,27132,4.624428719,1.113629662,49.77695789,11.98701508
170318413002007,99057,19682,24465,22327,4.048927039,0.881533569,43.58230669,9.488752454
170318413002008,115014,27946,21278,22163,5.40530125,1.260930379,58.18220348,13.57254749
170318413002009,194496,40151,38122,41542,5.10193589,0.966515815,54.91680452,10.40349413
170318413002010,104622,19662,24068,24068,4.346933688,0.81693535,46.79002495,8.793422708
170318413002011,110854,21541,21480,23040,5.160800745,0.934939236,55.55042081,10.06360652
170318413002012,80338,16840,10320,11380,7.784689922,1.479789104,83.79374103,15.92832421
170318413002013,99813,22628,21271,21751,4.692445113,1.040319985,50.50908058,11.19791595
170318413002014,370244,38593,79751,78107,4.642499781,0.494104242,49.97147326,5.318496083
170318413002015,88446,20653,30983,25066,2.854662234,0.823944786,30.72734179,8.868871681
170318413002016,169023,11004,41885,15024,4.03540647,0.732428115,43.43677244,7.883794011
170318413002017,59700,,56248,,1.061371071,,11.42450805,
170318413002027,90578,18791,15005,15005,6.03652116,1.252315895,64.97660097,13.47982191
170318413002028,204028,39367,38280,38280,5.329885057,1.028396029,57.37042999,11.0695675
170318413002029,164646,31749,50806,50806,3.240680235,0.624906507,34.88240675,6.726440557
170318413002030,27529,5474,7047,7047,3.906485029,0.776784447,42.049073,8.361241804
170318413002031,275988,8543,9400,9400,29.36042553,0.908829787,316.0331263,9.782566626
170318413002032,95868,24122,29412,29412,3.259485924,0.820141439,35.0848296,8.827932778
170318413002033,195633,30835,32343,32343,6.048696781,0.953374764,65.10765833,10.26204497
170318413002034,59731,11652,19149,19149,3.119275158,0.608491305,33.57561282,6.549748717
170318413003001,36116,7790,6920,6920,5.219075145,1.125722543,56.1776815,12.11718183
170318413003002,261702,36428,31553,31553,8.29404494,1.154501949,89.27639517,12.42696091
170318413003003,111685,38203,27215,27971,4.10380305,1.365807443,44.17298741,14.7014353
170318413003004,104790,14727,4800,4800,21.83125,3.068125,234.9897205,33.02503687
170318413003005,314670,45891,36705,36705,8.572946465,1.250265631,92.27846749,13.45775305
170318413003007,169265,33443,36035,35123,4.697238796,0.952168095,50.56067937,10.24905649
170318413003008,68528,19081,20773,18641,3.298897607,1.023603884,35.50905361,11.01798525
170318413003009,180343,24303,33993,27182,5.30529815,0.894084321,57.1057786,9.623847675
170318413003010,79210,19659,21950,21950,3.608656036,0.895626424,38.84326703,9.640446742
170318413003011,163847,19774,7732,7732,21.19076565,2.557423694,228.0956013,27.52789139
170318413003013,94943,20793,21144,13891,4.490304578,1.496868476,48.33325703,16.11216512
170318413003015,116374,25554,24023,25361,4.844274237,1.00761011,52.14335637,10.84582963
170318413003016,101929,18745,21044,20288,4.843613381,0.923945189,52.13624298,9.945267529
170318413003020,16851,1940,1400,1400,12.03642857,1.385714286,129.5590947,14.91571086
170318413003021,125785,4624,37977,37977,3.312136293,0.121757906,35.6515537,1.310591758
170318413003022,29576,13330,5937,7413,4.981640559,1.798192365,53.62195579,19.35558986
170318413003024,82012,12978,12888,12888,6.363438858,1.00698324,68.4955153,10.83908206
170318413004000,27975,2692,1680,1680,16.65178571,1.602380952,179.2384069,17.24789245
170318413004001,121441,18687,25189,25490,4.82119179,0.733111024,51.89489887,7.891144785
170318413004002,67139,11368,14748,14748,4.552413887,0.770816382,49.00179635,8.297002055
170318413004003,215389,38376,46070,48150,4.675255047,0.797009346,50.32404816,8.578940893
170318413004005,172082,24814,43335,37135,3.970970347,0.668210583,42.74318749,7.192561952
170318413004006,201427,38546,49326,43271,4.083586749,0.890804465,43.95538087,9.588543587
170318413004007,288032,57915,53012,53212,5.433335848,1.08838232,58.48396552,11.71525483
170318413004008,897515,13381,88805,88805,10.10658184,0.150678453,108.7863883,1.621890066
170318413004009,5897066,654571,397192,397192,14.84689017,1.647996435,159.8106646,17.73889363
170318413004016,11107772,1678169,401801,401801,27.64495857,4.176617281,297.5679857,44.95675361
170318414001000,178602,38338,40385,38280,4.422483595,1.001515152,47.60323774,10.78022401
170318414001001,368643,52247,61781,68838,5.966931581,0.758984863,64.22754465,8.169648591
170318414001002,50330,6123,9602,9602,5.24161633,0.63767965,56.42031291,6.863929583
170318414001004,80703,15732,17407,12751,4.636238295,1.233785585,49.90407516,13.28036323
170318414001005,70259,22056,22428,22428,3.132646692,0.98341359,33.71954287,10.58538034
170318414001006,121014,52218,26514,105876,4.564154786,0.493199592,49.1281744,5.308758511
170318414001007,145003,18095,20524,18512,7.0650458,0.977474071,76.04755282,10.52144786
170318414001008,134134,30647,25404,31753,5.28003464,0.965168645,56.83384433,10.38899331
170318414001009,108600,23782,16995,16635,6.39011474,1.429636309,68.78265222,15.38848378
170318414002000,58979,4905,15066,15066,3.914708615,0.325567503,42.13759099,3.504380946
170318414002002,39505,8025,11078,8920,3.566076909,0.899663677,38.38494892,9.683903395
170318414002004,92950,31969,30245,53905,3.073235245,0.593061868,33.08004311,6.383667568
170318414002006,31663,6004,6652,6652,4.759921828,0.902585689,51.23539421,9.715355678
170318414002009,201061,49745,43466,33144,4.62570745,1.50087497,49.79072204,16.15529068
170318414002010,24249,5965,7329,7329,3.308636922,0.813890026,35.61388676,8.7606431
170318414002011,34060,5754,8043,8345,4.234738282,0.689514679,45.58236313,7.421877436
170318414002012,259867,56789,49424,47270,5.257911136,1.201375079,56.59570882,12.9314993
170318414002013,21409,6248,5688,5688,3.763888889,1.098452883,40.51418026,11.82365352
170318414002014,26627,5317,5876,5876,4.531484003,0.904867257,48.77650886,9.739914283
170318414002017,73588,17113,19080,16960,3.856813417,1.009021226,41.51441199,10.86101877
170318414002018,38667,5218,7475,10475,5.172842809,0.498138425,55.68004057,5.361919689
170318414002019,110148,37319,39249,39623,2.806389972,0.941851955,30.20774326,10.13801443
170318414002020,66604,16786,17146,22563,3.884521171,0.743961353,41.8126559,8.007936801
170318415001000,17700,3028,2392,2392,7.399665552,1.265886288,79.64937141,13.62589246
170318415001001,16615,3407,,4776,,0.713358459,,7.678529853
170318415001002,17905,2769,1395,1877,12.83512545,1.475226425,138.1562,15.87921192
170318415001003,185617,56566,68224,69188,2.720699461,0.817569521,29.28537787,8.80024887
170318415001004,122163,18921,30642,22337,3.986782847,0.847069884,42.91339189,9.117788274
170318415001005,110390,21241,28990,23712,3.807864781,0.895791161,40.98753303,9.642219956
170318415001006,115078,18489,24805,34067,4.639306591,0.542724631,49.93710205,5.841841823
170318415001007,73612,11295,20357,16177,3.616053446,0.698213513,38.92289211,7.515510942
170318415001008,333977,16314,18569,18569,17.9857289,0.878561043,193.596858,9.45675643
170318415001009,44941,8065,5042,5042,8.913328044,1.599563665,95.94230589,17.21756741
170318415001011,28488,11203,8105,11759,3.514867366,0.952717068,37.83373374,10.25496559
170318415001012,65622,9181,17169,7377,3.822121265,1.244543853,41.14098861,13.39616431
170318415001013,126984,15530,19494,15018,6.514004309,1.034092422,70.11618903,11.13088299
170318415001014,54914,12568,12090,9480,4.54210091,1.325738397,48.89078835,14.27013548
